s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C,C,kW/m2,kW,kW
Time,"AST_TP08","AST_TP09","AST_TP10","AST_TP11","AST_TP12","AST_TP13","AST_TP15","AST_TP18","AST_TP19","AST_TP20","AST_TP21","AST_TP22","AST_TP99","AST_TP40","AST_TP41","AST_TP42","AST_TP43","AST_TP44","QINC_TP08","QINC_TP09","QINC_TP10","QINC_TP11","QINC_TP12","QINC_TP13","QINC_TP15","QINC_TP18","QINC_TP19","QINC_TP20","QINC_TP21","QINC_TP22","QINC_TP99","QINC_TP40","QINC_TP41","QINC_TP42","QINC_TP43","QINC_TP44","T_TE33","T_TE34","T_TE35","T_TE36","T_TE37","T_TE38","RAD-W9","STAT-CLT-HRR","STAT-BURNER-HRR"
 0.0000000E+000, 1.9180238E+001, 1.9229435E+001, 1.9224440E+001, 1.9102814E+001, 1.9101009E+001, 1.9378533E+001, 1.9274634E+001, 1.9444973E+001, 1.9336105E+001, 1.9421212E+001, 1.9417512E+001, 1.9360445E+001, 1.9336212E+001, 1.9251013E+001, 1.9007412E+001, 1.8920777E+001, 1.8890871E+001, 1.9024558E+001, 4.1410130E-001, 4.1438013E-001, 4.1435181E-001, 4.1366277E-001, 4.1365255E-001, 4.1522602E-001, 4.1463643E-001, 4.1560338E-001, 4.1498518E-001, 4.1546840E-001, 4.1544738E-001, 4.1512333E-001, 4.1498579E-001, 4.1450247E-001, 4.1199534E-001, 4.1263310E-001, 4.1246411E-001, 4.1321989E-001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-6.0934265E-003, 0.0000000E+000, 0.0000000E+000
 1.0098100E+000, 3.9017590E+001, 4.1975348E+001, 4.9331277E+001, 3.8026698E+001, 3.8508137E+001, 2.0090135E+001, 1.9897533E+001, 1.9760722E+001, 1.9843318E+001, 1.9833843E+001, 1.9834824E+001, 1.9857196E+001, 2.0114555E+001, 1.9762761E+001, 1.9679635E+001, 1.9696091E+001, 1.9774582E+001, 1.9786999E+001, 5.7170209E-001, 6.1477685E-001, 6.7990820E-001, 5.6370552E-001, 5.6658517E-001, 4.1941992E-001, 4.1809233E-001, 4.1715337E-001, 4.1771323E-001, 4.1764793E-001, 4.1765161E-001, 4.1779748E-001, 4.1956816E-001, 4.1716719E-001, 4.1657540E-001, 4.1671833E-001, 4.1724984E-001, 4.1732304E-001, 2.0018227E+001, 2.0027929E+001, 2.0017604E+001, 1.9999244E+001, 1.9999500E+001, 1.9999518E+001,-1.9713697E-003, 0.0000000E+000, 1.5134299E-002
 2.0187706E+000, 1.3784430E+002, 1.3763305E+002, 1.7938291E+002, 1.5489087E+002, 1.3582566E+002, 4.3089298E+001, 2.6764598E+001, 1.9996623E+001, 1.9955595E+001, 1.9957674E+001, 1.9968659E+001, 1.9954177E+001, 4.8703063E+001, 2.0035076E+001, 1.9965376E+001, 1.9961894E+001, 1.9958437E+001, 1.9951106E+001, 1.7941951E+000, 1.8083121E+000, 2.6475673E+000, 2.1213032E+000, 1.7721926E+000, 6.0420048E-001, 4.6755834E-001, 4.1874316E-001, 4.1846202E-001, 4.1847626E-001, 4.1855152E-001, 4.1845222E-001, 6.5658550E-001, 4.1900688E-001, 4.1852931E-001, 4.1850538E-001, 4.1848149E-001, 4.1843136E-001, 2.0361178E+001, 2.0565968E+001, 2.0337564E+001, 1.9998838E+001, 1.9999076E+001, 1.9999173E+001,-2.1285898E-004, 0.0000000E+000, 2.5151180E-001
 3.0169640E+000, 1.9018997E+002, 1.9344442E+002, 2.4386707E+002, 2.1742143E+002, 1.9040869E+002, 1.0256601E+002, 4.9113455E+001, 2.0915506E+001, 2.0847891E+001, 2.0298752E+001, 2.0752690E+001, 2.0023564E+001, 1.1433955E+002, 2.1133795E+001, 2.0922899E+001, 2.0123554E+001, 2.0003317E+001, 1.9989190E+001, 2.8115614E+000, 2.8888365E+000, 4.4416781E+000, 3.5696310E+000, 2.8157793E+000, 1.2329994E+000, 6.4601001E-001, 4.2506759E-001, 4.2461429E-001, 4.2081742E-001, 4.2395190E-001, 4.1892761E-001, 1.3947868E+000, 4.2657946E-001, 4.2512672E-001, 4.1961388E-001, 4.1878883E-001, 4.1869223E-001, 2.1310612E+001, 2.2087341E+001, 2.1254922E+001, 2.0003993E+001, 2.0000402E+001, 1.9999900E+001, 5.7248134E-003, 7.0214611E-006, 7.6400179E-001
 4.0005135E+000, 1.7856794E+002, 1.9245581E+002, 2.3670057E+002, 2.0862619E+002, 1.8736847E+002, 1.1904602E+002, 5.6412577E+001, 2.1750239E+001, 2.2929166E+001, 2.1071462E+001, 2.2345383E+001, 2.0366749E+001, 1.2962445E+002, 2.2980703E+001, 2.3059924E+001, 2.1093658E+001, 2.0403701E+001, 2.0072710E+001, 3.0262189E+000, 3.0784040E+000, 4.7860224E+000, 3.8991862E+000, 3.0377122E+000, 1.4542422E+000, 7.1023847E-001, 4.3084085E-001, 4.3907715E-001, 4.2613655E-001, 4.3498743E-001, 4.2128175E-001, 1.6337305E+000, 4.3944657E-001, 4.4000414E-001, 4.2629432E-001, 4.2153716E-001, 4.1926461E-001, 2.2934439E+001, 2.5784934E+001, 2.2929980E+001, 2.0023557E+001, 2.0013399E+001, 2.0007423E+001, 1.9114488E-002, 1.0875565E-004, 1.4980696E+000
 5.0023143E+000, 1.7947117E+002, 1.8898269E+002, 2.3824142E+002, 2.1201363E+002, 1.7969877E+002, 1.0908838E+002, 5.7650684E+001, 2.1986856E+001, 2.3417995E+001, 2.1265516E+001, 2.2607885E+001, 2.0501052E+001, 1.1366690E+002, 2.3576942E+001, 2.4108172E+001, 2.1641683E+001, 2.0825396E+001, 2.0283151E+001, 3.0803968E+000, 3.1245055E+000, 4.8724463E+000, 3.9745724E+000, 3.0933204E+000, 1.4928924E+000, 7.2172708E-001, 4.3248241E-001, 4.4250315E-001, 4.2747432E-001, 4.3681341E-001, 4.2220319E-001, 1.6747597E+000, 4.4363993E-001, 4.4740081E-001, 4.3008868E-001, 4.2443898E-001, 4.2070800E-001, 2.5577812E+001, 2.9974110E+001, 2.5558068E+001, 2.0047452E+001, 2.0032747E+001, 2.0018721E+001, 2.5771497E-002, 6.6825390E-004, 2.4368709E+000
 6.0056443E+000, 1.8013360E+002, 1.8868980E+002, 2.3987415E+002, 2.1210211E+002, 1.7957128E+002, 1.0557167E+002, 5.7226414E+001, 2.2170708E+001, 2.3752376E+001, 2.1369118E+001, 2.2733710E+001, 2.0545007E+001, 1.1646191E+002, 2.3813432E+001, 2.5020939E+001, 2.1871086E+001, 2.0923142E+001, 2.0344266E+001, 3.1228561E+000, 3.1576599E+000, 4.9338965E+000, 4.0469403E+000, 3.1374644E+000, 1.5199438E+000, 7.2947667E-001, 4.3375840E-001, 4.4485053E-001, 4.2818690E-001, 4.3768469E-001, 4.2250359E-001, 1.7017732E+000, 4.4530776E-001, 4.5389638E-001, 4.3168133E-001, 4.2511223E-001, 4.2112727E-001, 2.7979436E+001, 3.5106406E+001, 2.6619466E+001, 2.0072725E+001, 2.0052749E+001, 2.0030381E+001, 3.1617506E-002, 1.2511098E-003, 3.4736295E+000
 7.0036135E+000, 1.8220865E+002, 1.9324892E+002, 2.4347344E+002, 2.1416413E+002, 1.8385692E+002, 1.0983020E+002, 5.3714360E+001, 2.2385612E+001, 2.4098139E+001, 2.1486387E+001, 2.2836296E+001, 2.0577856E+001, 1.1965814E+002, 2.4082805E+001, 2.6142537E+001, 2.2125966E+001, 2.0985920E+001, 2.0376422E+001, 3.1724847E+000, 3.2085700E+000, 5.0251046E+000, 4.1350688E+000, 3.1834222E+000, 1.5516360E+000, 7.4056499E-001, 4.3525258E-001, 4.4728438E-001, 4.2899457E-001, 4.3839342E-001, 4.2272755E-001, 1.7322042E+000, 4.4721223E-001, 4.6194774E-001, 4.3345460E-001, 4.2554441E-001, 4.2134768E-001, 2.9759456E+001, 3.9774400E+001, 2.8167388E+001, 2.0099234E+001, 2.0072796E+001, 2.0041972E+001, 3.8863736E-002, 2.0528931E-003, 4.7387446E+000
 8.0038609E+000, 1.8440099E+002, 1.8613157E+002, 2.4425091E+002, 2.1807476E+002, 1.8562282E+002, 1.1272777E+002, 5.4529702E+001, 2.2649447E+001, 2.4476905E+001, 2.1620963E+001, 2.2943274E+001, 2.0615685E+001, 1.2120654E+002, 2.4329767E+001, 2.7238266E+001, 2.2367361E+001, 2.1051548E+001, 2.0412234E+001, 3.2190527E+000, 3.2460085E+000, 5.0884966E+000, 4.2214620E+000, 3.2340721E+000, 1.5811667E+000, 7.5321453E-001, 4.3708959E-001, 4.4995822E-001, 4.2992294E-001, 4.3913302E-001, 4.2298575E-001, 1.7611971E+000, 4.4896136E-001, 4.6989269E-001, 4.3513736E-001, 4.2599642E-001, 4.2159321E-001, 3.0764771E+001, 4.3343288E+001, 3.0065160E+001, 2.0126537E+001, 2.0093017E+001, 2.0053635E+001, 4.6014185E-002, 2.4312915E-003, 6.3719610E+000
